1,Action;Strategy;MOBA,Dota 2,707938,1295114
2,Action;Zombies;Co-op,Left 4 Dead 2,162399,162399
3,Strategy;Historical;Turn-Based Strategy,Total War: ROME II - Emperor Edition,118240,118240
4,Action;Adventure;Indie,Terraria,97686,489886
5,Shooter;Action;Multiplayer,Counter-Strike 2,96673,1862531
6,Strategy;Turn-Based Strategy;Turn-Based,Sid Meier's Civilization V,91363,91363
7,Action;Adventure;Casual,Starbound,88709,88709
8,Action;Hero Shooter;Multiplayer,Team Fortress 2,88530,253997
9,Simulation;Sports;Management,Football Manager 2013,87719,87719
10,RPG;Open World;Adventure,The Elder Scrolls V: Skyrim,76600,287411
11,Simulation;Sports;Management,Football Manager 2014,73839,79105
12,Shooter;Action;Multiplayer,Call of Duty: Black Ops II - Multiplayer,71228,71228
13,Shooter;Action;Story Rich,BioShock Infinite,65332,65332
14,Shooter;Action;Multiplayer,Counter-Strike,65188,319586
15,Action;RPG;Co-op,PAYDAY 2,57622,247709
16,Casual;Indie;Simulation,Garry's Mod,53910,73863
17,Action;RPG;Loot,Borderlands 2,49737,124678
18,Shooter;Action;Multiplayer,Counter-Strike: Source,48458,100056
19,Action;Adventure;Massively Multiplayer,DayZ,45548,78937
20,Action;Adventure;Open World,Saints Row IV,38655,42270
21,Shooter;Action;Dog,Call of Duty: Ghosts - Multiplayer,37268,37268
22,Action;Adventure;Indie,Path of Exile,34476,229337
23,Action;Open World;Comedy,Saints Row: The Third,34371,34371
24,Strategy;Turn-Based Strategy;Tactical,XCOM: Enemy Unknown,29328,70568
25,Action;Adventure;Female Protagonist,Tomb Raider,29244,89538
27,Action;Adventure;Indie,Rust,24821,262284
28,Adventure;Indie;RPG,Shadowrun Returns,24329,24329
29,Action;Indie;Medieval,Chivalry: Medieval Warfare,23233,25145
30,Action;Massively Multiplayer;Simulation,War Thunder,22203,121318
31,Action;RPG;Action RPG,Warframe,21951,189837
32,Shooter;Action;Zombies,Killing Floor,21318,24107
33,Strategy;World War II;RTS,Company of Heroes 2,21244,164688
34,Shooter;Action;Massively Multiplayer,PlanetSide 2,20448,29676
36,Action;Adventure;Indie,Torchlight II,19994,54821
38,Action;Zombies;Co-op,Dead Island Riptide,17960,17960
39,Simulation;Sports;Management,Football Manager 2012,17594,77630
40,Shooter;Action;Post-apocalyptic,Metro: Last Light Complete Edition,16970,37815
41,Action;Simulation;Strategy,Arma 3,16649,56679
42,Action;Indie;Multiplayer,Ace of Spades,16309,16309
43,Action;Adventure;Pirates,Assassin's Creed IV Black Flag,16049,16049
44,Action;RPG;Open World,Fallout: New Vegas,15977,51038
45,Simulation;Strategy;Grand Strategy,Europa Universalis IV,15808,48165
46,Action;Indie;Massively Multiplayer,Infestation: The New Beginning,15373,15373
48,Action;Adventure;Massively Multiplayer,Neverwinter,14866,14866
49,Action;Simulation;Space,X Rebirth,14732,14732
50,Strategy;Card Game;Trading Card Game,Magic 2014,14104,14104
51,Shooter;Action;Dog,Call of Duty: Ghosts,13831,13831
52,Action;Adventure;Platformer,Portal 2,13738,98460
53,Shooter;Action;Aliens,Aliens: Colonial Marines,13266,13266
54,Action;Indie;Platformer,Trine 2 Demo,12862,12862
55,Action;Massively Multiplayer;RPG,Defiance,12690,12690
56,Action;Adventure;Indie,The Binding of Isaac,12575,12575
57,Action;Adventure;LEGO,Marvel Heroes Omega,12518,12518
58,Action;Indie;Strategy,Awesomenauts,12156,12156
59,Strategy;RTS;Medieval,Age of Empires II (2013),11969,27927
60,Adventure;Zombies;Story Rich,The Walking Dead: Season Two,11950,18627
61,Action;Adventure;Zombies,Resident Evil 6,11879,11879
62,Indie;Simulation;Strategy,FTL: Faster Than Light,11834,19301
63,Action;RPG;Comedy,Magicka,11727,11727
64,Action;Adventure;Massively Multiplayer,RIFT,11700,15546
65,Action;Adventure;Open World,Grand Theft Auto IV: The Complete Edition,11696,11696
66,Shooter;Action;Multiplayer,Call of Duty: Modern Warfare 2 (2009) - Multiplayer,11515,112874
68,Strategy;City Builder;Simulation,Anno 2070,11217,11217
69,Action;Indie;Zombies,No More Room in Hell,10922,10922
70,Action;Adventure;Open World,Just Cause 2: Multiplayer Mod,10574,10574
71,Shooter;Action;Post-apocalyptic,RAGE,10567,18059
72,Strategy;Historical;Military,Total War: EMPIRE - Definitive Edition,10516,27559
73,Indie;Simulation;Space,Kerbal Space Program,10473,19149
74,Action;RPG;Medieval,Mount & Blade: Warband,10400,33054
75,Strategy;Historical;Turn-Based Strategy,Total War: SHOGUN 2,10332,54115
76,Action;RPG;Simulation,State of Decay,10079,10079
78,Action;Indie;Strategy,Natural Selection 2,9510,9510
80,Adventure;Zombies;Story Rich,The Walking Dead,9255,12114
81,Massively Multiplayer;RPG;MMORPG,Ragnarok Online 2,9254,9254
82,Action;Indie;RPG,Dungeon Defenders,9172,21862
83,Action;Simulation;Strategy,Arma 2: Operation Arrowhead,9112,19175
84,RPG;Strategy;Turn-Based Strategy,Might & Magic: Heroes VI,8837,9047
85,RPG;Simulation;Strategy,Crusader Kings II,8479,141439
86,Action;Stealth;Assassin,Hitman: Absolution,8379,26137
87,Action;Zombies;Open World,Dead Island,8198,35906
88,Action;Adventure;Casual,Castle Crashers,8163,16013
89,Action;Adventure;Indie,Rogue Legacy,8079,8079
90,Strategy;Multiplayer;Funny,Worms Revolution,7770,7770
92,Action;Adventure;Open World,Just Cause 2,7547,7547
93,Massively Multiplayer;RPG;Sci-fi,Star Trek Online,7450,7910
94,Casual;Indie;Simulation,Game Dev Tycoon,7403,7761
95,Action;Adventure;Stealth,Dishonored,7392,19938
96,Racing;Sports;Driving,GRID 2,7316,27339
97,Action;Adventure;Indie,Amnesia: A Machine for Pigs,7249,7249
98,Indie;Simulation;Driving,Euro Truck Simulator 2,7218,69754
