1,Shooter;Action;Multiplayer,Counter-Strike 2,1308963,1862531
2,RPG;Cyberpunk;Open World,Cyberpunk 2077,1054388,1054388
3,Action;Adventure;Massively Multiplayer,PUBG: BATTLEGROUNDS,925699,3257248
4,Action;Strategy;MOBA,Dota 2,801645,1295114
5,Action;Adventure;Indie,Terraria,489886,489886
6,Adventure;Choices Matter;Story Rich,Life is Strange 2,468717,468717
7,Casual;Multiplayer;Social Deduction,Among Us,447476,447476
8,Action;Co-op;Multiplayer,Monster Hunter: World,284524,334684
9,Action;Adventure;Open World,Grand Theft Auto V Legacy,269460,364548
10,Action;Indie;RPG,Mount & Blade II: Bannerlord,248216,248216
11,Action;Adventure;Open World,Destiny 2,242284,316750
13,Simulation;Sports;Management,Football Manager 2020,189464,189464
14,Action;Casual;Indie,Fall Guys,172213,172213
15,Action;Adventure;Indie,ARK: Survival Evolved,157400,248405
16,Action;RPG;Action RPG,Warframe,155004,189837
17,Action;Indie;Racing,Rocket League,147632,147632
18,Action;Hero Shooter;Multiplayer,Team Fortress 2,147360,253997
19,Action;Casual;Indie,Party Animals Demo,135843,135843
20,Action;Adventure;Indie,Path of Exile,133357,229337
22,Action;Adventure;Indie,Wolcen: Lords of Mayhem,127542,127542
23,Adventure;Casual;Indie,Human Fall Flat,127517,127517
24,Action;Adventure;Indie,Rust,125452,262284
25,Action;Adventure;Battle Royale,Apex Legends,117320,624473
26,Action;Indie;Horror,Phasmophobia,112717,112717
27,Shooter;Action;Gore,DOOM Eternal,104891,104891
28,RPG;Open World;Story Rich,The Witcher 3: Wild Hunt,103329,103329
29,Action;Zombies;Co-op,Left 4 Dead 2,102631,162399
30,RPG;Simulation;Strategy,Crusader Kings III,98872,98872
31,Action;RPG;Looter Shooter,Borderlands 3,93820,93820
32,Simulation;Sports,Football Manager 2021,90064,93865
33,Indie;RPG;Simulation,Stardew Valley,89807,236614
34,Action;Adventure;Female Protagonist,Tomb Raider,89538,89538
35,Action;Strategy;Fantasy,Total War: WARHAMMER II,84920,84920
36,Action;Horror;Multiplayer,Dead by Daylight,77590,120717
37,Strategy;Turn-Based Strategy;Multiplayer,Sid Meier's Civilization VI,76977,162657
38,Adventure;RPG;Strategy,Baldur's Gate 3,73980,875343
39,Shooter;Action;Indie,Risk of Rain 2,71548,75406
40,Action;Adventure;Multiplayer,Sea of Thieves,66906,66906
41,Casual;Indie;Mature,Wallpaper Engine,66512,150375
42,Simulation;Strategy;Space,Stellaris,64120,68602
43,Casual;Indie;Simulation,Garry's Mod,62127,73863
44,Simulation;Flight;Realistic,Microsoft Flight Simulator (2020),61829,61829
45,Action;RPG;Co-op,PAYDAY 2,61765,247709
46,Indie;Simulation;Driving,Euro Truck Simulator 2,61081,69754
47,Action;Zombies;Horror,Resident Evil 3,60293,60293
48,Action;Massively Multiplayer;Simulation,War Thunder,56655,121318
50,Simulation;Strategy;City Builder,Cities: Skylines,56061,60386
51,Shooter;Action;Great Soundtrack,Halo: The Master Chief Collection,54761,161024
52,Strategy;Historical;Turn-Based Strategy,Total War: SHOGUN 2,54115,54115
53,Indie;Strategy;Anime,Eternal Return,52853,52853
55,Strategy;Turn-Based Strategy;Turn-Based,Sid Meier's Civilization V,51459,91363
56,Action;Adventure;Open World,Red Dead Redemption 2,51252,99993
57,Action;Adventure;Massively Multiplayer,The Elder Scrolls Online,49234,49234
58,Action;Massively Multiplayer;Simulation,World of Tanks Blitz,48598,56669
59,Simulation;Sports;Basketball,NBA 2K20,48375,48375
60,Simulation;Strategy;Grand Strategy,Europa Universalis IV,48165,48165
61,Action;Adventure;Indie,Scrap Mechanic,46643,46643
62,Simulation;Strategy;World War II,Hearts of Iron IV,46272,93196
63,Action;Adventure;Indie,Don't Starve Together,45768,115925
64,Action;Adventure;VR,Half-Life: Alyx,42858,42858
66,Action;Adventure;Casual,Unturned,42573,112703
67,Adventure;Indie;Simulation,Raft,42288,101096
68,Indie;Simulation;Strategy,RimWorld,41917,96040
69,Action;Adventure;Massively Multiplayer,DayZ,40683,78937
70,Action;Simulation;Strategy,Arma 3,40499,56679
71,Simulation;Farming Sim;Multiplayer,Farming Simulator 19,40175,59466
73,Adventure;Indie;Massively Multiplayer,Temtem,39572,39572
74,Action;Adventure;Indie,7 Days to Die,39222,125419
75,Team-Based;Snow;PvP,Project Winter,38794,38794
76,Action;RPG;Zombies,Dying Light,38598,45876
77,Action;Indie;RPG,Hades,37749,54240
78,Action;Adventure;RPG,Assassin's Creed Odyssey,37343,62069
79,Casual;Indie;RPG,Tabletop Simulator,37198,37198
80,Action;Adventure;Massively Multiplayer,Black Desert,37034,60395
81,Action;Adventure;Open World,Mafia: Definitive Edition,36679,36679
83,Action;Zombies;Multiplayer,Killing Floor 2,36028,69987
84,Simulation;Strategy;Singleplayer,Spacewar,36001,138416
86,Action;Beautiful;Metroidvania,Ori and the Will of the Wisps,34807,34807
87,Action;Adventure;Open World,No Man's Sky,34802,212613
88,Casual;Indie;Simulation,Factorio,34700,118674
89,Strategy;RTS;City Builder,Age of Empires II: Definitive Edition,34622,38725
91,Action;Indie;Multiplayer,Brawlhalla,34171,34816
92,Massively Multiplayer;RPG;MMORPG,FINAL FANTASY XIV Online,34131,95150
93,Action;Adventure;Massively Multiplayer,Conan Exiles,33873,53402
94,Action;Adventure;Indie,Last Oasis,33287,33287
95,RPG;Open World;Multiplayer,Fallout 76,32982,73368
96,Action;Adventure;Story Rich,DEATH STRANDING,32515,32515
97,Strategy;Tower Defense;Multiplayer,Bloons TD 6,32274,53943
98,Shooter;Action;Multiplayer,Counter-Strike,31930,319586
100,RPG;Open World;Adventure,The Elder Scrolls V: Skyrim Special Edition,31103,69906
101,Adventure;RPG;Strategy,Divinity: Original Sin 2,30882,93701
103,Casual;Strategy;Auto Battler,Dota Underlords,30643,202334
104,Massively Multiplayer;Survival;Multiplayer,PUBG: Test Server,30348,320178
105,Action;Adventure;Indie,The Forest,30292,109397
106,Action;Strategy;Historical,Total War: THREE KINGDOMS,30143,192298
107,JRPG;Great Soundtrack;Story Rich,Persona 4 Golden,29984,29984
108,RPG;Open World;Post-apocalyptic,Fallout 4,29796,472962
109,Action;Adventure;Massively Multiplayer,Paladins,28792,60743
110,Action;Adventure;Indie,Gunfire Reborn,28564,35263
112,Action;Adventure;Casual,SMITE,28022,31169
113,Strategy;RTS;Medieval,Age of Empires II (2013),27927,27927
114,Adventure;Indie;Simulation,Satisfactory,27439,186158
115,Action;Adventure;Indie,Craftopia,27246,27246
116,Action;Adventure;Open World,Far Cry 5,26505,92445
117,Simulation;Sports;Football (Soccer),Football Manager 2019,26232,75982
118,Action;RPG;Anime,DRAGON BALL Z: KAKAROT,25852,25852
119,Shooter;Action;PvP,Crucible,25145,25145
120,RPG;Strategy;CRPG,Wasteland 3,24555,24555
124,Action;Massively Multiplayer;Simulation,World of Warships,22887,411338
125,Action;RPG;Medieval,Mount & Blade: Warband,22318,33054
127,Action;Adventure;Massively Multiplayer,Elite Dangerous,21734,28923
128,Adventure;Indie;RPG,Sands of Salzaar,21047,21047
130,Adventure;Casual;Massively Multiplayer,VRChat,20941,66824
131,Simulation;Sports;Basketball,NBA 2K21,20687,31826
132,Indie;Strategy;Roguelike Deckbuilder,Slay the Spire,20383,33086
134,Racing;Simulation;Automobile Sim,DiRT Rally,20343,20343
135,Action;Massively Multiplayer;RPG,Phantasy Star Online 2 New Genesis,20175,59558
136,Strategy;Base-Building;RTS,Age of Empires III: Definitive Edition,20146,20146
137,Action;Dwarf;Co-op,Deep Rock Galactic,20120,54160
138,Action;Zombies;Online Co-Op,Back 4 Blood Beta,20076,122659
139,Action;Adventure;Indie,Green Hell,20003,20003
140,Action;Adventure;Open World,Red Dead Online,19921,19921
141,Action;Zombies;Horror,Resident Evil 3: Raccoon City Demo,19716,19716
142,Indie;Simulation;Colony Sim,Oxygen Not Included,19653,27486
143,Action;Adventure;Indie,Grimm,19580,30886
144,Action;RPG;Simulation,State of Decay 2,19211,22728
145,Strategy;Card Battler;Trading Card Game,Shadowverse,19084,24167
146,Strategy;Isometric;Turn-Based Combat,XCOM 2,18957,133022
148,Action;Adventure;Indie,Medieval Dynasty,18738,31057
154,Casual;Indie;Simulation,Plague Inc: Evolved,17889,17889
156,Casual;Simulation;Strategy,Planet Zoo,17202,38630
157,Action;Casual;Indie,Pummel Party,17021,20957
158,Action;Adventure;Survival,Grounded,16878,32012
159,RPG;Open World;Adventure,The Elder Scrolls V: Skyrim,16788,287411
160,Action;Open World;Extraction Shooter,Hunt: Showdown 1896,16588,60124
161,Simulation;Turn-Based Tactics;Wargame,ROMANCE OF THE THREE KINGDOMS XIV,16482,16482
162,Action;Adventure;Indie,Grim Dawn,16350,61458
164,Action;Adventure;Indie,tModLoader,16142,56583
165,Strategy;World War II;RTS,Company of Heroes 2,15922,164688
166,RPG;Simulation;Strategy,Crusader Kings II,15679,141439
168,Action;Indie;Simulation,Space Engineers,15594,23888
169,Adventure;Indie;Simulation,Northgard,15592,20235
170,Casual;Indie;Pixel Graphics,Turbo Pug,15462,15462
173,Shooter;Action;Post-apocalyptic,Metro Exodus,15375,15375
174,Action;Indie;Massively Multiplayer,Squad,15338,38573
175,Simulation;Strategy;City Builder,Frostpunk,15116,29361
176,RPG;Action;Fantasy,Enclave,14907,14907
177,Strategy;Historical;Turn-Based Strategy,Total War: ROME II - Emperor Edition,14821,118240
178,Action;Adventure;Massively Multiplayer,Black Desert (Retired),14584,14584
180,Shooter;Action;PvP,Tom Clancy's Rainbow Six Siege - Test Server,14139,20306
181,Action;Casual;Indie,Dead Bits,14137,14137
182,Card Battler;Rogue-lite;Card Game,Monster Train,14073,14073
183,Action;Adventure;Casual,ShipLord,13869,13869
185,Souls-like;Action;Co-op,Remnant: From the Ashes,13480,48289
186,Action;Medieval;Swordplay,For Honor,13396,225831
187,Casual;Indie;RPG,Soda Dungeon 2,13385,13385
188,Adventure;Indie;RPG,Terra Incognita Chapter One: The Descendant,13352,13352
189,Simulation;Flight;City Builder,Transport Fever 2,13168,24308
190,Massively Multiplayer;RPG;MMORPG,Albion Online,13140,27227
191,Action;Great Soundtrack;Atmospheric,Ori and the Blind Forest,13108,13108
192,Shooter;Gore;Action,DOOM,13042,44271
195,Indie;Simulation;Automobile Sim,American Truck Simulator,12939,19153
197,Action;Hack and Slash;Great Soundtrack,Devil May Cry 5,12833,88894
199,Action;RPG;Fantasy,The Witcher: Enhanced Edition,12685,12685
200,Massively Multiplayer;RPG;MMORPG,RuneScape,12569,12569
205,Action;Indie;Massively Multiplayer,Hell Let Loose,12308,21385
208,Action;Adventure;Indie,The Isle,11973,14131
210,Action;Adventure;Massively Multiplayer,ATLAS,11856,58939
213,Casual;Strategy;Multiplayer,RISK: Global Domination,11716,11716
214,Shooter;Action;Multiplayer,Counter-Strike: Source,11636,100056
215,Action;Massively Multiplayer;Battle Royale,Ring of Elysium,11618,63435
219,Action;Adventure;Indie,Hollow Knight,11508,95655
222,Action;Cyberpunk;Fast-Paced,Ghostrunner,11294,11294
224,Music;Software;NSFW,Soundpad,11216,40096
226,Indie;Simulation;Sandbox,Besiege,11206,11206
227,Indie;Simulation;Space,Kerbal Space Program,11179,19149
228,Action;Adventure;RPG,Kingdom Come: Deliverance,11013,96069
229,Casual;Indie;Strategy,The Jackbox Party Pack 3,10972,10972
230,Adventure;Casual;Indie,My Time at Portia,10931,13299
231,Action;Indie;RPG,Warhammer: Vermintide 2,10926,104323
232,Action;Massively Multiplayer;Strategy,Conqueror's Blade,10891,19178
233,Horror;Survival Horror;Sci-fi,Alien: Isolation,10870,10870
237,Adventure;Indie;RPG,Stoneshard,10738,10738
239,Action;Massively Multiplayer;RPG,EVE Online,10627,10627
240,Shooter;Action;Realistic,Insurgency: Sandstorm,10623,14606
241,Action;RPG;Loot,Borderlands 2,10571,124678
242,Action;Indie;Medieval,MORDHAU,10534,60204
247,Action;Action Roguelike;Rogue-like,The Binding of Isaac: Rebirth,10321,70701
253,Simulation;Strategy;Building,Jurassic World Evolution,10020,60296
254,Action;Casual;Indie,Red Risk,9996,9996
256,City Builder;Strategy;Simulation,Tropico 6,9908,15294
257,Action;Adventure;Indie,Dead Cells,9870,14910
259,Action;Sports;Fighting,TEKKEN 7,9756,18966
261,Platformer;Rogue-like;Action Roguelike,Spelunky 2,9702,9702
262,RPG;Indie;Adventure,Data Hacker: Corruption,9629,20258
263,Adventure;Indie;RPG,For The King,9625,9993
264,Action;Adventure;Indie,Deadside,9581,9581
265,Action;Adventure;Massively Multiplayer,Z1 Battle Royale,9562,151239
266,Action;Adventure;RPG,Yakuza: Like a Dragon,9535,9535
267,Indie;Simulation;Strategy,Totally Accurate Battle Simulator,9492,13674
270,Action;Massively Multiplayer;RPG,Soulworker,9415,10332
273,Action;RPG;Souls-like,Empire of Sin,9229,9229
274,Action;Anime;Hack and Slash,ONE PIECE: PIRATE WARRIORS 4,9219,9219
275,Racing;Simulation;Driving,BeamNG.drive,9215,32320
276,Action;Indie;Difficult,Geometry Dash,9215,88346
277,Adventure;Indie;RPG,Graveyard Keeper,9205,16993
278,Action;Supernatural;Female Protagonist,Control Ultimate Edition,9193,9193
281,Indie;Racing;Simulation,Assetto Corsa,9177,19796
283,Indie;Simulation;Building,House Flipper,9148,15910
285,Atmospheric;Great Soundtrack;Metroidvania,Ori and the Blind Forest: Definitive Edition,9079,9079
286,Action;RPG;Open World,Fallout: New Vegas,9067,51038
287,Adventure;Indie;Dark Humor,Manual Samuel - Last Tuesday Edition,9036,9036
290,Simulation;Sports;Management,Football Manager 2018,8996,71575
291,Action;Adventure;Multiplayer,Call of Duty: Black Ops III,8990,63681
292,Action;Adventure;Massively Multiplayer,Black Desert SA (Retired),8981,8981
294,Adventure;Casual;Massively Multiplayer,Russian Fishing 4,8854,26142
296,Adventure;Indie;Simulation,Empyrion - Galactic Survival,8829,8829
297,RPG;Indie;Adventure,Data Hacker: Initiation,8796,14518
298,Action;Fighting;Gore,Mortal Kombat 11,8790,35147
299,RPG;Indie;Adventure,Data Hacker: Reboot,8774,8838
304,Shooter;Action;Co-op,Serious Sam 4,8522,8522
305,Adventure;Indie;Open World Survival Craft,Subnautica,8517,51156
306,Simulation;Martial Arts;RPG,Amazing Cultivation Simulator,8484,18349
307,Action;Adventure;Platformer,Portal 2,8464,98460
308,Strategy;Medieval;Historical,Total War: MEDIEVAL II - Definitive Edition,8453,8453
312,Adventure;Point & Click;Visual Novel,Western Adventure,8380,11573
313,Action;Adventure;Massively Multiplayer,Crossout,8376,12170
314,Action;Indie;Simulation,Teardown,8339,8339
315,Singleplayer;Strategy;Simulation,Kingdom: Classic,8334,64944
316,Action;Sexual Content;Nudity,Hentai Shooter 3D,8305,11995
317,Adventure;Indie;Multiplayer,ASTRONEER,8301,17986
318,Action;Indie;Massively Multiplayer,Heroes & Generals,8272,21026
319,Action;Casual;Indie,Chicken Shoot Gold,8256,8426
320,Adventure;Indie;Horror,One Wish,8234,8234
321,Action;Adventure;Parkour,Pressure,8214,9263
322,Action;Adventure;Survival Horror,Resident Evil Resistance Open Beta,8147,8147
323,Casual;Indie;Idler,Leaf Blower Revolution - Idle Game,8125,8125
324,RPG;Story Rich;Choices Matter,Disco Elysium,8081,8081
325,RPG;Simulation;Strategy,Battle Brothers,8060,8060
326,Action;Indie;Simulation,Polterheist,7985,7985
327,Simulation;Sports;Basketball,NBA 2K19,7984,29202
328,Adventure;Casual;RPG,Shop Titans,7983,7990
329,Action;Massively Multiplayer;Racing,The Crew 2,7982,55907
330,Action;Adventure;RPG,Assassin's Creed Origins,7968,41551
331,Adventure;Indie;Simulation,Don't Starve,7965,16796
332,Adventure;Indie;Simulation,NGU IDLE,7963,8032
334,RPG;Open World;Fantasy,Two Worlds II HD,7911,10863
335,Massively Multiplayer;Adventure;VR,Heaven Island - VR MMO,7907,7907
336,Action;Adventure;Casual,Planet Coaster,7891,21971
338,Action;Adventure;Sniper,Sniper Elite 4,7847,17366
340,Adventure;Indie;Simulation,This War of Mine,7832,9503
342,Shooter;Action;Massively Multiplayer,PlanetSide 2,7757,29676
343,Action;Indie;Massively Multiplayer,Squad 44,7753,7753
349,Action;Casual;Indie,SCP: Secret Laboratory,7679,13908
354,Casual;Indie;Strategy,Particula,7590,7590
355,Action;Adventure;Female Protagonist,Rise of the Tomb Raider,7585,44588
356,Open World;Action;Destruction,Just Cause 3,7584,23459
357,Simulation;Crime;Action,Drug Dealer Simulator,7574,7574
358,Adventure;Indie;RPG,Mirror,7565,8250
359,RPG;Strategy;Card Game,GWENT: The Witcher Card Game,7504,7504
360,Action;Adventure;Indie,SCUM,7498,68322
361,Action;Zombies;Survival Horror,Resident Evil 2,7492,74227
362,Souls-like;Action;RPG,Nioh: Complete Edition,7463,10649
363,Casual;Strategy;Board Game,Catan Universe,7376,7376
365,Indie;Simulation;Management,Two Point Hospital,7347,34009
366,Action;Adventure;Female Protagonist,Shadow of the Tomb Raider,7337,38268
369,Strategy;Base-Building;Colony Sim,They Are Billions,7297,22395
370,Indie;Simulation;Strategy,Prison Architect,7287,16211
371,Simulation;Space;Sci-fi,Hardspace: Shipbreaker,7286,7731
372,Adventure;Casual;Indie,Business Tour - Online Multiplayer Board Game,7277,7707
373,Action;Adventure;Choices Matter,Detroit: Become Human,7218,21221
374,Adventure;RPG;Party-Based RPG,Pathfinder: Kingmaker,7210,22643
376,Simulation;Strategy;Mythology,Age of Mythology: Extended Edition,7169,11074
377,Action;Adventure;Indie,Black Mesa,7158,7158
378,Action;Adventure;Indie,Idle Champions of the Forgotten Realms,7074,18578
379,Action;Indie;Farming Sim,Sakuna: Of Rice and Ruin,7043,7043
382,Action;RPG;Simulation,State of Anarchy,6944,8048
383,Shooter;Action;Sci-fi,Half-Life 2,6939,64085
384,RPG;Fantasy;Mature,The Witcher 2: Assassins of Kings Enhanced Edition,6886,12884
385,Shooter;Action;Massively Multiplayer,Warface: Clutch,6885,13867
388,Action;Indie;RPG,Kenshi,6695,11654
389,Strategy;Historical;Military,Total War: EMPIRE - Definitive Edition,6656,27559
391,Trivia;Casual;Multiplayer,The Jackbox Party Pack 6,6630,6630
393,Action;Indie;PvP,Deceit,6569,16923
394,Adventure;Indie;Simulation,The Long Dark,6563,14707
396,Action;Adventure;Casual,Starbound,6553,88709
398,Action;Adventure;Stealth,METAL GEAR SOLID V: THE PHANTOM PAIN,6515,91195
399,Action;Adventure;Casual,Trove,6497,58949
403,Action;Adventure;Strategy,BATTLETECH,6432,35767
404,Casual;Indie;Pixel Graphics,Turbo Pug DX,6428,40590
405,Strategy;Grand Strategy;Simulation,Imperator: Rome,6411,41945
408,RPG;Fantasy;Open World,Kingdoms of Amalur: Re-Reckoning,6390,6390
410,Action;Adventure;Indie,CARRION,6347,6347
412,Action;Adventure;Casual,Aimlabs,6306,15141
